210,0.334064
220,0.334064
230,0.334064
240,0.334064
250,0.334064
260,0.334064
270,0.334064
280,0.334064
290,0.334064
300,0.334064
310,0.334064
320,0.334064
330,0.364853
340,0.374817
350,0.371912
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.34055
-90,0.34055
-80,0.34055
-70,0.34055
-60,0.34055
-50,0.34055
-40,0.34055
-30,0.34055
-20,0.34055
-10,0.34055
0,0.34055
10,0.34055
20,0.34055
30,0.34055
40,0.34055
50,0.34055
60,0.34055
70,0.34055
80,0.34055
90,0.34055
100,0.34055
110,0.34055
120,0.34055
130,0.34055
140,0.34055
150,0.34055
160,0.34055
170,0.34055
180,0.34055
190,0.34055
200,0.34055
210,0.34055
220,0.34055
230,0.34055
240,0.34055
250,0.34055
260,0.34055
270,0.34055
280,0.34055
290,0.34055
300,0.34055
310,0.34055
320,0.368289
330,0.378017
340,0.375407
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.346427
-90,0.346427
-80,0.346427
-70,0.346427
-60,0.346427
-50,0.346427
-40,0.346427
-30,0.346427
-20,0.346427
-10,0.346427
0,0.346427
10,0.346427
20,0.346427
30,0.346427
40,0.346427
50,0.346427
60,0.346427
70,0.346427
80,0.346427
90,0.346427
100,0.346427
110,0.346427
120,0.346427
130,0.346427
140,0.346427
150,0.346427
160,0.346427
170,0.346427
180,0.346427
190,0.346427
200,0.346427
210,0.346427
220,0.346427
230,0.346427
240,0.346427
250,0.346427
260,0.346427
270,0.346427
280,0.346427
290,0.346427
300,0.346427
310,0.37159
320,0.381027
330,0.378679
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.351789
-90,0.351789
-80,0.351789
-70,0.351789
-60,0.351789
-50,0.351789
-40,0.351789
-30,0.351789
-20,0.351789
-10,0.351789
0,0.351789
10,0.351789
20,0.351789
30,0.351789
40,0.351789
50,0.351789
60,0.351789
70,0.351789
80,0.351789
90,0.351789
100,0.351789
110,0.351789
120,0.351789
130,0.351789
140,0.351789
150,0.351789
160,0.351789
170,0.351789
180,0.351789
190,0.351789
200,0.351789
210,0.351789
220,0.351789
230,0.351789
240,0.351789
250,0.351789
260,0.351789
270,0.351789
280,0.351789
290,0.351789
300,0.374748
310,0.383864
320,0.38175
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.356709
-90,0.356709
-80,0.356709
-70,0.356709
-60,0.356709
-50,0.356709
-40,0.356709
-30,0.356709
-20,0.356709
-10,0.356709
0,0.356709
10,0.356709
20,0.356709
30,0.356709
40,0.356709
50,0.356709
60,0.356709
70,0.356709
80,0.356709
90,0.356709
100,0.356709
110,0.356709
120,0.356709
130,0.356709
140,0.356709
150,0.356709
160,0.356709
170,0.356709
180,0.356709
190,0.356709
200,0.356709
210,0.356709
220,0.356709
230,0.356709
240,0.356709
250,0.356709
260,0.356709
270,0.356709
280,0.356709
290,0.377761
300,0.386543
310,0.384637
320,0.381768
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.361247
-90,0.361247
-80,0.361247
-70,0.361247
-60,0.361247
-50,0.361247
-40,0.361247
-30,0.361247
-20,0.361247
-10,0.361247
0,0.361247
10,0.361247
20,0.361247
30,0.361247
40,0.361247
50,0.361247
60,0.361247
70,0.361247
80,0.361247
90,0.361247
100,0.361247
110,0.361247
120,0.361247
130,0.361247
140,0.361247
150,0.361247
160,0.361247
170,0.361247
180,0.361247
190,0.361247
200,0.361247
210,0.361247
220,0.361247
230,0.361247
240,0.361247
250,0.361247
260,0.361247
270,0.361247
280,0.380633
290,0.389078
300,0.387358
310,0.384659
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.365449
-90,0.365449
-80,0.365449
-70,0.365449
-60,0.365449
-50,0.365449
-40,0.365449
-30,0.365449
-20,0.365449
-10,0.365449
0,0.365449
10,0.365449
20,0.365449
30,0.365449
40,0.365449
50,0.365449
60,0.365449
70,0.365449
80,0.365449
90,0.365449
100,0.365449
110,0.365449
120,0.365449
130,0.365449
140,0.365449
150,0.365449
160,0.365449
170,0.365449
180,0.365449
190,0.365449
200,0.365449
210,0.365449
220,0.365449
230,0.365449
240,0.365449
250,0.365449
260,0.365449
270,0.383368
280,0.39148
290,0.389927
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.369355
-90,0.369355
-80,0.369355
-70,0.369355
-60,0.369355
-50,0.369355
-40,0.369355
-30,0.369355
-20,0.369355
-10,0.369355
0,0.369355
10,0.369355
20,0.369355
30,0.369355
40,0.369355
50,0.369355
60,0.369355
70,0.369355
80,0.369355
90,0.369355
100,0.369355
110,0.369355
120,0.369355
130,0.369355
140,0.369355
150,0.369355
160,0.369355
170,0.369355
180,0.369355
190,0.369355
200,0.369355
210,0.369355
220,0.369355
230,0.369355
240,0.369355
250,0.369355
260,0.385972
270,0.393759
280,0.392356
290,0.389955
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.372997
-90,0.372997
-80,0.372997
-70,0.372997
-60,0.372997
-50,0.372997
-40,0.372997
-30,0.372997
-20,0.372997
-10,0.372997
0,0.372997
10,0.372997
20,0.372997
30,0.372997
40,0.372997
50,0.372997
60,0.372997
70,0.372997
80,0.372997
90,0.372997
100,0.372997
110,0.372997
120,0.372997
130,0.372997
140,0.372997
150,0.372997
160,0.372997
170,0.372997
180,0.372997
190,0.372997
200,0.372997
210,0.372997
220,0.372997
230,0.372997
240,0.372997
250,0.388452
260,0.395924
270,0.394655
280,0.392387
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.376403
-90,0.376403
-80,0.376403
-70,0.376403
-60,0.376403
-50,0.376403
-40,0.376403
-30,0.376403
-20,0.376403
-10,0.376403
0,0.376403
10,0.376403
20,0.376403
30,0.376403
40,0.376403
50,0.376403
60,0.376403
70,0.376403
80,0.376403
90,0.376403
100,0.376403
110,0.376403
120,0.376403
130,0.376403
140,0.376403
150,0.376403
160,0.376403
170,0.376403
180,0.376403
190,0.376403
200,0.376403
210,0.376403
220,0.376403
230,0.376403
240,0.390815
250,0.397984
260,0.396836
270,0.39469
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.379596
-90,0.379596
-80,0.379596
-70,0.379596
-60,0.379596
-50,0.379596
-40,0.379596
-30,0.379596
-20,0.379596
-10,0.379596
0,0.379596
10,0.379596
20,0.379596
30,0.379596
40,0.379596
50,0.379596
60,0.379596
70,0.379596
80,0.379596
90,0.379596
100,0.379596
110,0.379596
120,0.379596
130,0.379596
140,0.379596
150,0.379596
160,0.379596
170,0.379596
180,0.379596
190,0.379596
200,0.379596
210,0.379596
220,0.379596
230,0.393067
240,0.399944
250,0.398906
260,0.396873
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.382597
-90,0.382597
-80,0.382597
-70,0.382597
-60,0.382597
-50,0.382597
-40,0.382597
-30,0.382597
-20,0.382597
-10,0.382597
0,0.382597
10,0.382597
20,0.382597
30,0.382597
40,0.382597
50,0.382597
60,0.382597
70,0.382597
80,0.382597
90,0.382597
100,0.382597
110,0.382597
120,0.382597
130,0.382597
140,0.382597
150,0.382597
160,0.382597
170,0.382597
180,0.382597
190,0.382597
200,0.382597
210,0.382597
220,0.395214
230,0.401812
240,0.400874
250,0.398947
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.385422
-90,0.385422
-80,0.385422
-70,0.385422
-60,0.385422
-50,0.385422
-40,0.385422
-30,0.385422
-20,0.385422
-10,0.385422
0,0.385422
10,0.385422
20,0.385422
30,0.385422
40,0.385422
50,0.385422
60,0.385422
70,0.385422
80,0.385422
90,0.385422
100,0.385422
110,0.385422
120,0.385422
130,0.385422
140,0.385422
150,0.385422
160,0.385422
170,0.385422
180,0.385422
190,0.385422
200,0.385422
210,0.397263
220,0.403595
230,0.402747
240,0.400917
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.388087
-90,0.388087
-80,0.388087
-70,0.388087
-60,0.388087
-50,0.388087
-40,0.388087
-30,0.388087
-20,0.388087
-10,0.388087
0,0.388087
10,0.388087
20,0.388087
30,0.388087
40,0.388087
50,0.388087
60,0.388087
70,0.388087
80,0.388087
90,0.388087
100,0.388087
110,0.388087
120,0.388087
130,0.388087
140,0.388087
150,0.388087
160,0.388087
170,0.388087
180,0.388087
190,0.388087
200,0.399219
210,0.405296
220,0.40453
230,0.402792
240,0.400918
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.390606
-90,0.390606
-80,0.390606
-70,0.390606
-60,0.390606
-50,0.390606
-40,0.390606
-30,0.390606
-20,0.390606
-10,0.390606
0,0.390606
10,0.390606
20,0.390606
30,0.390606
40,0.390606
50,0.390606
60,0.390606
70,0.390606
80,0.390606
90,0.390606
100,0.390606
110,0.390606
120,0.390606
130,0.390606
140,0.390606
150,0.390606
160,0.390606
170,0.390606
180,0.390606
190,0.401088
200,0.406922
210,0.406231
220,0.404578
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.392989
-90,0.392989
-80,0.392989
-70,0.392989
-60,0.392989
-50,0.392989
-40,0.392989
-30,0.392989
-20,0.392989
-10,0.392989
0,0.392989
10,0.392989
20,0.392989
30,0.392989
40,0.392989
50,0.392989
60,0.392989
70,0.392989
80,0.392989
90,0.392989
100,0.392989
110,0.392989
120,0.392989
130,0.392989
140,0.392989
150,0.392989
160,0.392989
170,0.392989
180,0.402874
190,0.408476
200,0.407853
210,0.40628
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.395248
-90,0.395248
-80,0.395248
-70,0.395248
-60,0.395248
-50,0.395248
-40,0.395248
-30,0.395248
-20,0.395248
-10,0.395248
0,0.395248
10,0.395248
20,0.395248
30,0.395248
40,0.395248
50,0.395248
60,0.395248
70,0.395248
80,0.395248
90,0.395248
100,0.395248
110,0.395248
120,0.395248
130,0.395248
140,0.395248
150,0.395248
160,0.395248
170,0.404582
180,0.409963
190,0.409403
200,0.407905
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.397392
-90,0.397392
-80,0.397392
-70,0.397392
-60,0.397392
-50,0.397392
-40,0.397392
-30,0.397392
-20,0.397392
-10,0.397392
0,0.397392
10,0.397392
20,0.397392
30,0.397392
40,0.397392
50,0.397392
60,0.397392
70,0.397392
80,0.397392
90,0.397392
100,0.397392
110,0.397392
120,0.397392
130,0.397392
140,0.397392
150,0.397392
160,0.406216
170,0.411386
180,0.410883
190,0.409456
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.399429
-90,0.399429
-80,0.399429
-70,0.399429
-60,0.399429
-50,0.399429
-40,0.399429
-30,0.399429
-20,0.399429
-10,0.399429
0,0.399429
10,0.399429
20,0.399429
30,0.399429
40,0.399429
50,0.399429
60,0.399429
70,0.399429
80,0.399429
90,0.399429
100,0.399429
110,0.399429
120,0.399429
130,0.399429
140,0.399429
150,0.407781
160,0.41275
170,0.412299
180,0.410938
190,0.409458
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.401366
-90,0.401366
-80,0.401366
-70,0.401366
-60,0.401366
-50,0.401366
-40,0.401366
-30,0.401366
-20,0.401366
-10,0.401366
0,0.401366
10,0.401366
20,0.401366
30,0.401366
40,0.401366
50,0.401366
60,0.401366
70,0.401366
80,0.401366
90,0.401366
100,0.401366
110,0.401366
120,0.401366
130,0.401366
140,0.40928
150,0.414058
160,0.413654
170,0.412356
180,0.410941
190,0.409458
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.40321
-90,0.40321
-80,0.40321
-70,0.40321
-60,0.40321
-50,0.40321
-40,0.40321
-30,0.40321
-20,0.40321
-10,0.40321
0,0.40321
10,0.40321
20,0.40321
30,0.40321
40,0.40321
50,0.40321
60,0.40321
70,0.40321
80,0.40321
90,0.40321
100,0.40321
110,0.40321
120,0.40321
130,0.410717
140,0.415311
150,0.414952
160,0.413713
170,0.412358
180,0.410941
190,0.409458
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.404967
-90,0.404967
-80,0.404967
-70,0.404967
-60,0.404967
-50,0.404967
-40,0.404967
-30,0.404967
-20,0.404967
-10,0.404967
0,0.404967
10,0.404967
20,0.404967
30,0.404967
40,0.404967
50,0.404967
60,0.404967
70,0.404967
80,0.404967
90,0.404967
100,0.404967
110,0.404967
120,0.412094
130,0.416514
140,0.416195
150,0.415011
160,0.413715
170,0.412359
180,0.410941
190,0.409458
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.406644
-90,0.406644
-80,0.406644
-70,0.406644
-60,0.406644
-50,0.406644
-40,0.406644
-30,0.406644
-20,0.406644
-10,0.406644
0,0.406644
10,0.406644
20,0.406644
30,0.406644
40,0.406644
50,0.406644
60,0.406644
70,0.406644
80,0.406644
90,0.406644
100,0.406644
110,0.413416
120,0.417669
130,0.417387
140,0.416256
150,0.415014
160,0.413715
170,0.412359
180,0.410941
190,0.409458
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.408244
-90,0.408244
-80,0.408244
-70,0.408244
-60,0.408244
-50,0.408244
-40,0.408244
-30,0.408244
-20,0.408244
-10,0.408244
0,0.408244
10,0.408244
20,0.408244
30,0.408244
40,0.408244
50,0.408244
60,0.408244
70,0.408244
80,0.408244
90,0.408244
100,0.414684
110,0.418778
120,0.41853
130,0.417449
140,0.416259
150,0.415014
160,0.413715
170,0.412359
180,0.410941
190,0.409458
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.409773
-90,0.409773
-80,0.409773
-70,0.409773
-60,0.409773
-50,0.409773
-40,0.409773
-30,0.409773
-20,0.409773
-10,0.409773
0,0.409773
10,0.409773
20,0.409773
30,0.409773
40,0.409773
50,0.409773
60,0.409773
70,0.409773
80,0.409773
90,0.415902
100,0.419844
110,0.419627
120,0.418593
130,0.417452
140,0.416259
150,0.415014
160,0.413715
170,0.412359
180,0.410941
190,0.409458
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.411235
-90,0.411235
-80,0.411235
-70,0.411235
-60,0.411235
-50,0.411235
-40,0.411235
-30,0.411235
-20,0.411235
-10,0.411235
0,0.411235
10,0.411235
20,0.411235
30,0.411235
40,0.411235
50,0.411235
60,0.411235
70,0.411235
80,0.417072
90,0.420869
100,0.42068
110,0.419691
120,0.418596
130,0.417452
140,0.416259
150,0.415014
160,0.413715
170,0.412359
180,0.410941
190,0.409458
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.412633
-90,0.412633
-80,0.412633
-70,0.412633
-60,0.412633
-50,0.412633
-40,0.412633
-30,0.412633
-20,0.412633
-10,0.412633
0,0.412633
10,0.412633
20,0.412633
30,0.412633
40,0.412633
50,0.412633
60,0.412633
70,0.418196
80,0.421854
90,0.421691
100,0.420745
110,0.419694
120,0.418596
130,0.417452
140,0.416259
150,0.415014
160,0.413715
170,0.412359
180,0.410941
190,0.409458
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.413972
-90,0.413972
-80,0.413972
-70,0.413972
-60,0.413972
-50,0.413972
-40,0.413972
-30,0.413972
-20,0.413972
-10,0.413972
0,0.413972
10,0.413972
20,0.413972
30,0.413972
40,0.413972
50,0.413972
60,0.419277
70,0.422801
80,0.422663
90,0.421757
100,0.420748
110,0.419694
120,0.418596
130,0.417452
140,0.416259
150,0.415014
160,0.413715
170,0.412359
180,0.410941
190,0.409458
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.415254
-90,0.415254
-80,0.415254
-70,0.415254
-60,0.415254
-50,0.415254
-40,0.415254
-30,0.415254
-20,0.415254
-10,0.415254
0,0.415254
10,0.415254
20,0.415254
30,0.415254
40,0.415254
50,0.420316
60,0.423713
70,0.423598
80,0.42273
90,0.421761
100,0.420748
110,0.419694
120,0.418596
130,0.417452
140,0.416259
150,0.415014
160,0.413715
170,0.412359
180,0.410941
190,0.409458
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.416483
-90,0.416483
-80,0.416483
-70,0.416483
-60,0.416483
-50,0.416483
-40,0.416483
-30,0.416483
-20,0.416483
-10,0.416483
0,0.416483
10,0.416483
20,0.416483
30,0.416483
40,0.421316
50,0.424591
60,0.424496
70,0.423664
80,0.422733
90,0.421761
100,0.420748
110,0.419694
120,0.418596
130,0.417452
140,0.416259
150,0.415014
160,0.413715
170,0.412359
180,0.410941
190,0.409458
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.417662
-90,0.417662
-80,0.417662
-70,0.417662
-60,0.417662
-50,0.417662
-40,0.417662
-30,0.417662
-20,0.417662
-10,0.417662
0,0.417662
10,0.417662
20,0.417662
30,0.422279
40,0.425437
50,0.42536
60,0.424563
70,0.423668
80,0.422733
90,0.421761
100,0.420748
110,0.419694
120,0.418596
130,0.417452
140,0.416259
150,0.415014
160,0.413715
170,0.412359
180,0.410941
190,0.409458
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.418793
-90,0.418793
-80,0.418793
-70,0.418793
-60,0.418793
-50,0.418793
-40,0.418793
-30,0.418793
-20,0.418793
-10,0.418793
0,0.418793
10,0.418793
20,0.423205
30,0.426251
40,0.426192
50,0.425428
60,0.424567
70,0.423668
80,0.422733
90,0.421761
100,0.420748
110,0.419694
120,0.418596
130,0.417452
140,0.416259
150,0.415014
160,0.413715
170,0.412359
180,0.410941
190,0.409458
200,0.407907
210,0.406282
220,0.40458
230,0.402794
240,0.400919
250,0.398948
260,0.396875
270,0.394691
280,0.392388
290,0.389956
300,0.387384
310,0.38466
320,0.381769
330,0.378695
340,0.375419
350,0.371921
360,0.368173
370,0.364147
380,0.359807
390,0.355109
400,0.35
-100,0.419878
-90,0.419878
-80,0.419878
-70,0.419878
-60,0.419878
-50,0.419878
-40,0.419878
-30,0.419878
-20,0.419878
-10,0.419878
0,0.419878
